   1615.000      0.4646215      -1.076856    
   1620.000      0.4544256      -1.075322    
   1625.000      0.4443123      -1.073786    
   1630.000      0.4342778      -1.072250    
   1635.000      0.4243254      -1.070719    
   1640.000      0.4144467      -1.069186    
   1645.000      0.4046452      -1.067626    
   1650.000      0.3949112      -1.066117    
   1655.000      0.3852435      -1.064583    
   1660.000      0.3756453      -1.063044    
   1665.000      0.3661140      -1.061513    
   1670.000      0.3566351      -1.059983    
   1675.000      0.3472233      -1.058450    
   1680.000      0.3378620      -1.056910    
   1685.000      0.3285537      -1.055378    
   1690.000      0.3193044      -1.053842    
   1695.000      0.3101037      -1.052309    
   1700.000      0.3009533      -1.050776    
   1705.000      0.2918431      -1.049240    
   1710.000      0.2827857      -1.047714    
   1715.000      0.2737672      -1.046166    
   1720.000      0.2647870      -1.044628    
   1725.000      0.2558630      -1.043197    
   1730.000      0.2469576      -1.041570    
   1735.000      0.2380925      -1.040048    
   1740.000      0.2292593      -1.038512    
   1745.000      0.2204515      -1.036978    
   1750.000      0.2116929      -1.035439    
   1755.000      0.2029561      -1.033904    
   1760.000      0.1942430      -1.032363    
   1765.000      0.1855512      -1.030834    
   1770.000      0.1768994      -1.029301    
   1775.000      0.1682613      -1.027763    
   1780.000      0.1596472      -1.026236    
   1785.000      0.1510519      -1.024699    
   1790.000      0.1424722      -1.023170    
   1795.000      0.1339139      -1.021633    
   1800.000      0.1253698      -1.020094    
   1805.000      0.1168404      -1.018609    
   1810.000      0.1083197      -1.017030    
   1815.000      9.9815093E-02  -1.015495    
   1820.000      9.1318682E-02  -1.013966    
   1825.000      8.2826853E-02  -1.012431    
   1830.000      7.4352488E-02  -1.010894    
   1835.000      6.5881364E-02  -1.009357    
   1840.000      5.7412237E-02  -1.007815    
   1845.000      4.8941147E-02  -1.006291    
   1850.000      4.0485267E-02  -1.004741    
   1855.000      3.2021929E-02  -1.003195    
   1860.000      2.3559082E-02  -1.001715    
   1865.000      1.5091194E-02  -1.000128    
   1870.000      6.6279117E-03 -0.9987062    
   1875.000      1.8412339E-03 -0.9970295    
   1880.000      1.0313781E-02 -0.9954677    
   1885.000      1.8807283E-02 -0.9938437    
   1890.000      2.7293192E-02 -0.9924905    
   1895.000      3.5787899E-02 -0.9909422    
   1900.000      4.4301346E-02 -0.9894142    
   1905.000      5.2822974E-02 -0.9878832    
   1910.000      6.1353434E-02 -0.9863436    
   1915.000      6.9900431E-02 -0.9848257    
   1920.000      7.8466840E-02 -0.9832747    
   1925.000      8.7040961E-02 -0.9817485    
   1930.000      9.5642768E-02 -0.9802125    
   1935.000      0.1042613     -0.9786760    
   1940.000      0.1128939     -0.9771497    
   1945.000      0.1215561     -0.9756077    
   1950.000      0.1302328     -0.9740752    
   1955.000      0.1389347     -0.9725407    
   1960.000      0.1476623     -0.9709983    
   1965.000      0.1564358     -0.9694953    
   1970.000      0.1652052     -0.9679370    
   1975.000      0.1740128     -0.9664096    
   1980.000      0.1828579     -0.9648786    
   1985.000      0.1917236     -0.9633383    
   1990.000      0.2006395     -0.9618073    
   1995.000      0.2095746     -0.9602709    
   2000.000      0.2185539     -0.9587423    
   2005.000      0.2275643     -0.9572068    
   2010.000      0.2366156     -0.9556737    
   2015.000      0.2457097     -0.9541403    
   2020.000      0.2548391     -0.9526048    
   2025.000      0.2640043     -0.9510679    
   2030.000      0.2732279     -0.9495337    
   2035.000      0.2824887     -0.9480017    
   2040.000      0.2917942     -0.9464552    
   2045.000      0.3011722     -0.9449393    
   2050.000      0.3105569     -0.9433857    
   2055.000      0.3200142     -0.9418575    
   2060.000      0.3295227     -0.9403290    
   2065.000      0.3390837     -0.9387978    
   2070.000      0.3486979     -0.9372621    
   2075.000      0.3583729     -0.9357255    
   2080.000      0.3681027     -0.9341906    
   2085.000      0.3778938     -0.9326590    
   2090.000      0.3877474     -0.9311230    
   2095.000      0.3976667     -0.9295910    
   2100.000      0.4076445     -0.9280561    
   2105.000      0.4176942     -0.9265258    
   2110.000      0.4278082     -0.9249933    
   2115.000      0.4379902     -0.9234482    
   2120.000      0.4482517     -0.9219218    
   2125.000      0.4585803     -0.9203775    
   2130.000      0.4689884     -0.9188497    
   2135.000      0.4794763     -0.9173175    
   2140.000      0.4900378     -0.9157829    
   2145.000      0.5006727     -0.9142518    
   2150.000      0.5114077     -0.9127172    
   2155.000      0.5222151     -0.9111832    
   2160.000      0.5331180     -0.9096511    
   2165.000      0.5441123     -0.9081163    
   2170.000      0.5551873     -0.9065833    
   2175.000      0.5663605     -0.9050493    
   2180.000      0.5776287     -0.9035154    
   2185.000      0.5889958     -0.9019805    
   2190.000      0.6004637     -0.9004489    
   2195.000      0.6120317     -0.8989154    
   2200.000      0.6237075     -0.8973806    
   2205.000      0.6354647     -0.8958464    
   2210.000      0.6473774     -0.8943099    
   2215.000      0.6593844     -0.8927748    
   2220.000      0.6715085     -0.8912429    
   2225.000      0.6837472     -0.8897080    
   2230.000      0.6961034     -0.8881745    
   2235.000      0.7085852     -0.8866407    
   2240.000      0.7211958     -0.8851066    
   2245.000      0.7339352     -0.8835726    
   2250.000      0.7468029     -0.8820398    
   2255.000      0.7598091     -0.8805050    
   2260.000      0.7729504     -0.8789716    
   2265.000      0.7862466     -0.8774373    
   2270.000      0.7996683     -0.8759041    
   2275.000      0.8132454     -0.8743670    
   2280.000      0.8269859     -0.8728381    
   2285.000      0.8408864     -0.8712975    
   2290.000      0.8549123     -0.8697671    
   2295.000      0.8691221     -0.8682343    
   2300.000      0.8835025     -0.8666994    
   2305.000      0.8980488     -0.8651649    
   2310.000      0.9127668     -0.8636317    
   2315.000      0.9276710     -0.8620971    
   2320.000      0.9427561     -0.8605635    
   2325.000      0.9580303     -0.8590292    
   2330.000      0.9734954     -0.8574954    
   2335.000      0.9891575     -0.8559613    
   2340.000       1.005025     -0.8544269    
   2345.000       1.021098     -0.8528929    
   2350.000       1.037384     -0.8513575    
   2355.000       1.053889     -0.8498229    
   2360.000       1.070608     -0.8482895    
   2365.000       1.087557     -0.8467476    
   2370.000       1.104751     -0.8452267    
   2375.000       1.122181     -0.8436893    
   2380.000       1.139858     -0.8421552    
   2385.000       1.157779     -0.8406209    
   2390.000       1.175972     -0.8390870    
   2395.000       1.194425     -0.8375539    
   2400.000       1.213148     -0.8360202    
   2405.000       1.232152     -0.8344856    
   2410.000       1.251450     -0.8329520    
   2415.000       1.271038     -0.8314165    
   2420.000       1.290933     -0.8298838    
   2425.000       1.311137     -0.8283493    
   2430.000       1.331657     -0.8268157    
   2435.000       1.352507     -0.8252807    
   2440.000       1.373700     -0.8237453    
   2445.000       1.395229     -0.8222147    
   2450.000       1.417130     -0.8206798    
   2455.000       1.439385     -0.8191459    
   2460.000       1.462026     -0.8176119    
   2465.000       1.485050     -0.8160779    
   2470.000       1.508473     -0.8145441    
   2475.000       1.532307     -0.8130099    
   2480.000       1.556565     -0.8114756    
   2485.000       1.581256     -0.8099419    
   2490.000       1.606399     -0.8084081    
   2495.000       1.632000     -0.8068742    
   2500.000       1.658075     -0.8053403    
   2505.000       1.684643     -0.8038057    
   2510.000       1.711723     -0.8022712    
   2515.000       1.739315     -0.8007380    
   2520.000       1.767450     -0.7992042    
   2525.000       1.796139     -0.7976695    
   2530.000       1.825400     -0.7961368    
   2535.000       1.855248     -0.7946024    
   2540.000       1.885714     -0.7930678    
   2545.000       1.916805     -0.7915342    
   2550.000       1.948557     -0.7899999    
   2555.000       1.980972     -0.7884659    
   2560.000       2.014088     -0.7869323    
   2565.000       2.047922     -0.7853982    
   2570.000       2.082511     -0.7838643    
   2575.000       2.117865     -0.7823302    
   2580.000       2.154021     -0.7807968    
   2585.000       2.191005     -0.7792626    
   2590.000       2.228849     -0.7777283    
   2595.000       2.267585     -0.7761950    
   2600.000       2.307241     -0.7746605    
   2605.000       2.347845     -0.7731287    
   2610.000       2.389465     -0.7715939    
   2615.000       2.432108     -0.7700588    
   2620.000       2.475826     -0.7685241    
   2625.000       2.520667     -0.7669905    
   2630.000       2.566660     -0.7654567    
   2635.000       2.613862     -0.7639230    
   2640.000       2.662330     -0.7623891    
   2645.000       2.712089     -0.7608548    
   2650.000       2.763243     -0.7593211    
   2655.000       2.815812     -0.7577863    
   2660.000       2.869867     -0.7562524    
   2665.000       2.925474     -0.7547188    
   2670.000       2.982705     -0.7531843    
   2675.000       3.041628     -0.7516512    
   2680.000       3.102331     -0.7501175    
   2685.000       3.164894     -0.7485834    
   2690.000       3.229397     -0.7470491    
   2695.000       3.295944     -0.7455137    
   2700.000       3.364630     -0.7439803    
   2705.000       3.435569     -0.7424471    
   2710.000       3.508864     -0.7409126    
   2715.000       3.584649     -0.7393786    
   2720.000       3.663038     -0.7378446    
   2725.000       3.744188     -0.7363108    
   2730.000       3.828240     -0.7347769    
   2735.000       3.915364     -0.7332425    
   2740.000       4.005716     -0.7317088    
   2745.000       4.099501     -0.7301747    
   2750.000       4.196901     -0.7286409    
   2755.000       4.298146     -0.7271071    
   2760.000       4.403459     -0.7255724    
   2765.000       4.513114     -0.7240381    
   2770.000       4.627360     -0.7225047    
   2775.000       4.746513     -0.7209707    
   2780.000       4.870896     -0.7194369    
   2785.000       5.000861     -0.7179029    
   2790.000       5.136797     -0.7163687    
   2795.000       5.279127     -0.7148350    
   2800.000       5.428307     -0.7133009    
   2805.000       5.584858     -0.7117670    
   2810.000       5.749348     -0.7102332    
   2815.000       5.922391     -0.7086991    
   2820.000       6.104673     -0.7071651    
   2825.000       6.296969     -0.7056311    
   2830.000       6.500114     -0.7040973    
   2835.000       6.715074     -0.7025630    
   2840.000       6.942908     -0.7010290    
   2845.000       7.184810     -0.6994953    
   2850.000       7.442140     -0.6979607    
